id,password,dob,phoneNo,Union_id
91104308,91104308,17-Oct-96,1742445446,4308
91104309,91104309,18-Oct-96,1742445447,4309
91104310,91104310,19-Oct-96,1742445448,4310
91104311,91104311,20-Oct-96,1742445449,4311
91104312,91104312,21-Oct-96,1742445450,4312
91104313,91104313,22-Oct-96,1742445451,4313
91104314,91104314,23-Oct-96,1742445452,4314
91104315,91104315,24-Oct-96,1742445453,4315
91104316,91104316,25-Oct-96,1742445454,4316
91104317,91104317,26-Oct-96,1742445455,4317
91104318,91104318,27-Oct-96,1742445456,4318
91104319,91104319,28-Oct-96,1742445457,4319
91104320,91104320,29-Oct-96,1742445458,4320
91104321,91104321,30-Oct-96,1742445459,4321
91104322,91104322,31-Oct-96,1742445460,4322
91104323,91104323,1-Nov-96,1742445461,4323
91104324,91104324,2-Nov-96,1742445462,4324
91104325,91104325,3-Nov-96,1742445463,4325
91104326,91104326,4-Nov-96,1742445464,4326
91104327,91104327,5-Nov-96,1742445465,4327
91104328,91104328,6-Nov-96,1742445466,4328
91104329,91104329,7-Nov-96,1742445467,4329
91104330,91104330,8-Nov-96,1742445468,4330
91104331,91104331,9-Nov-96,1742445469,4331
91104332,91104332,10-Nov-96,1742445470,4332
91104333,91104333,11-Nov-96,1742445471,4333
91104334,91104334,12-Nov-96,1742445472,4334
91104335,91104335,13-Nov-96,1742445473,4335
91104336,91104336,14-Nov-96,1742445474,4336
91104337,91104337,15-Nov-96,1742445475,4337
91104338,91104338,16-Nov-96,1742445476,4338
91104339,91104339,17-Nov-96,1742445477,4339
91104340,91104340,18-Nov-96,1742445478,4340
91104341,91104341,19-Nov-96,1742445479,4341
91104342,91104342,20-Nov-96,1742445480,4342
91104343,91104343,21-Nov-96,1742445481,4343
91104344,91104344,22-Nov-96,1742445482,4344
91104345,91104345,23-Nov-96,1742445483,4345
91104346,91104346,24-Nov-96,1742445484,4346
91104347,91104347,25-Nov-96,1742445485,4347
91104348,91104348,26-Nov-96,1742445486,4348
91104349,91104349,27-Nov-96,1742445487,4349
91104350,91104350,28-Nov-96,1742445488,4350
91104351,91104351,29-Nov-96,1742445489,4351
91104352,91104352,30-Nov-96,1742445490,4352
91104353,91104353,1-Dec-96,1742445491,4353
91104354,91104354,2-Dec-96,1742445492,4354
91104355,91104355,3-Dec-96,1742445493,4355
91104356,91104356,4-Dec-96,1742445494,4356
91104357,91104357,5-Dec-96,1742445495,4357
91104358,91104358,6-Dec-96,1742445496,4358
91104359,91104359,7-Dec-96,1742445497,4359
91104360,91104360,8-Dec-96,1742445498,4360
91104361,91104361,9-Dec-96,1742445499,4361
91104362,91104362,10-Dec-96,1742445500,4362
91104363,91104363,11-Dec-96,1742445501,4363
91104364,91104364,12-Dec-96,1742445502,4364
91104365,91104365,13-Dec-96,1742445503,4365
91104366,91104366,14-Dec-96,1742445504,4366
91104367,91104367,15-Dec-96,1742445505,4367
91104368,91104368,16-Dec-96,1742445506,4368
91104369,91104369,17-Dec-96,1742445507,4369
91104370,91104370,18-Dec-96,1742445508,4370
91104371,91104371,19-Dec-96,1742445509,4371
91104372,91104372,20-Dec-96,1742445510,4372
91104373,91104373,21-Dec-96,1742445511,4373
91104374,91104374,22-Dec-96,1742445512,4374
91104375,91104375,23-Dec-96,1742445513,4375
91104376,91104376,24-Dec-96,1742445514,4376
91104377,91104377,25-Dec-96,1742445515,4377
91104378,91104378,26-Dec-96,1742445516,4378
91104379,91104379,27-Dec-96,1742445517,4379
91104380,91104380,28-Dec-96,1742445518,4380
91104381,91104381,29-Dec-96,1742445519,4381
91104382,91104382,30-Dec-96,1742445520,4382
91104383,91104383,31-Dec-96,1742445521,4383
91104384,91104384,1-Jan-97,1742445522,4384
91104385,91104385,2-Jan-97,1742445523,4385
91104386,91104386,3-Jan-97,1742445524,4386
91104387,91104387,4-Jan-97,1742445525,4387
91104388,91104388,5-Jan-97,1742445526,4388
91104389,91104389,6-Jan-97,1742445527,4389
91104390,91104390,7-Jan-97,1742445528,4390
91104391,91104391,8-Jan-97,1742445529,4391
91104392,91104392,9-Jan-97,1742445530,4392
91104393,91104393,10-Jan-97,1742445531,4393
91104394,91104394,11-Jan-97,1742445532,4394
91104395,91104395,12-Jan-97,1742445533,4395
91104396,91104396,13-Jan-97,1742445534,4396
91104397,91104397,14-Jan-97,1742445535,4397
91104398,91104398,15-Jan-97,1742445536,4398
91104399,91104399,16-Jan-97,1742445537,4399
91104400,91104400,17-Jan-97,1742445538,4400
91104401,91104401,18-Jan-97,1742445539,4401
91104402,91104402,19-Jan-97,1742445540,4402
91104403,91104403,20-Jan-97,1742445541,4403
91104404,91104404,21-Jan-97,1742445542,4404
91104405,91104405,22-Jan-97,1742445543,4405
91104406,91104406,23-Jan-97,1742445544,4406
91104407,91104407,24-Jan-97,1742445545,4407
91104408,91104408,25-Jan-97,1742445546,4408
91104409,91104409,26-Jan-97,1742445547,4409
91104410,91104410,27-Jan-97,1742445548,4410
91104411,91104411,28-Jan-97,1742445549,4411
91104412,91104412,29-Jan-97,1742445550,4412
91104413,91104413,30-Jan-97,1742445551,4413
91104414,91104414,31-Jan-97,1742445552,4414
91104415,91104415,1-Feb-97,1742445553,4415
91104416,91104416,2-Feb-97,1742445554,4416
91104417,91104417,3-Feb-97,1742445555,4417
91104418,91104418,4-Feb-97,1742445556,4418
91104419,91104419,5-Feb-97,1742445557,4419
91104420,91104420,6-Feb-97,1742445558,4420
91104421,91104421,7-Feb-97,1742445559,4421
91104422,91104422,8-Feb-97,1742445560,4422
91104423,91104423,9-Feb-97,1742445561,4423
91104424,91104424,10-Feb-97,1742445562,4424
91104425,91104425,11-Feb-97,1742445563,4425
91104426,91104426,12-Feb-97,1742445564,4426
91104427,91104427,13-Feb-97,1742445565,4427
91104428,91104428,14-Feb-97,1742445566,4428
91104429,91104429,15-Feb-97,1742445567,4429
91104430,91104430,16-Feb-97,1742445568,4430
91104431,91104431,17-Feb-97,1742445569,4431
91104432,91104432,18-Feb-97,1742445570,4432
91104433,91104433,19-Feb-97,1742445571,4433
91104434,91104434,20-Feb-97,1742445572,4434
91104435,91104435,21-Feb-97,1742445573,4435
91104436,91104436,22-Feb-97,1742445574,4436
91104437,91104437,23-Feb-97,1742445575,4437
91104438,91104438,24-Feb-97,1742445576,4438
91104439,91104439,25-Feb-97,1742445577,4439
91104440,91104440,26-Feb-97,1742445578,4440
91104441,91104441,27-Feb-97,1742445579,4441
91104442,91104442,28-Feb-97,1742445580,4442
91104443,91104443,1-Mar-97,1742445581,4443
91104444,91104444,2-Mar-97,1742445582,4444
91104445,91104445,3-Mar-97,1742445583,4445
91104446,91104446,4-Mar-97,1742445584,4446
91104447,91104447,5-Mar-97,1742445585,4447
91104448,91104448,6-Mar-97,1742445586,4448
91104449,91104449,7-Mar-97,1742445587,4449
91104450,91104450,8-Mar-97,1742445588,4450
91104451,91104451,9-Mar-97,1742445589,4451
91104452,91104452,10-Mar-97,1742445590,4452
91104453,91104453,11-Mar-97,1742445591,4453
91104454,91104454,12-Mar-97,1742445592,4454
91104455,91104455,13-Mar-97,1742445593,4455
91104456,91104456,14-Mar-97,1742445594,4456
91104457,91104457,15-Mar-97,1742445595,4457
91104458,91104458,16-Mar-97,1742445596,4458
91104459,91104459,17-Mar-97,1742445597,4459
91104460,91104460,18-Mar-97,1742445598,4460
91104461,91104461,19-Mar-97,1742445599,4461
91104462,91104462,20-Mar-97,1742445600,4462
91104463,91104463,21-Mar-97,1742445601,4463
91104464,91104464,22-Mar-97,1742445602,4464
91104465,91104465,23-Mar-97,1742445603,4465
91104466,91104466,24-Mar-97,1742445604,4466
91104467,91104467,25-Mar-97,1742445605,4467
91104468,91104468,26-Mar-97,1742445606,4468
91104469,91104469,27-Mar-97,1742445607,4469
91104470,91104470,28-Mar-97,1742445608,4470
91104471,91104471,29-Mar-97,1742445609,4471
91104472,91104472,30-Mar-97,1742445610,4472
91104473,91104473,31-Mar-97,1742445611,4473
91104474,91104474,1-Apr-97,1742445612,4474
91104475,91104475,2-Apr-97,1742445613,4475
91104476,91104476,3-Apr-97,1742445614,4476
91104477,91104477,4-Apr-97,1742445615,4477
91104478,91104478,5-Apr-97,1742445616,4478
91104479,91104479,6-Apr-97,1742445617,4479
91104480,91104480,7-Apr-97,1742445618,4480
91104481,91104481,8-Apr-97,1742445619,4481
91104482,91104482,9-Apr-97,1742445620,4482
91104483,91104483,10-Apr-97,1742445621,4483
91104484,91104484,11-Apr-97,1742445622,4484
91104485,91104485,12-Apr-97,1742445623,4485
91104486,91104486,13-Apr-97,1742445624,4486
91104487,91104487,14-Apr-97,1742445625,4487
91104488,91104488,15-Apr-97,1742445626,4488
91104489,91104489,16-Apr-97,1742445627,4489
91104490,91104490,17-Apr-97,1742445628,4490
91104491,91104491,18-Apr-97,1742445629,4491
91104492,91104492,19-Apr-97,1742445630,4492
91104493,91104493,20-Apr-97,1742445631,4493
91104494,91104494,21-Apr-97,1742445632,4494
91104495,91104495,22-Apr-97,1742445633,4495
91104496,91104496,23-Apr-97,1742445634,4496
91104497,91104497,24-Apr-97,1742445635,4497
91104498,91104498,25-Apr-97,1742445636,4498
91104499,91104499,26-Apr-97,1742445637,4499
91104500,91104500,27-Apr-97,1742445638,4500
91104501,91104501,28-Apr-97,1742445639,4501
91104502,91104502,29-Apr-97,1742445640,4502
91104503,91104503,30-Apr-97,1742445641,4503
91104504,91104504,1-May-97,1742445642,4504
91104505,91104505,2-May-97,1742445643,4505
91104506,91104506,3-May-97,1742445644,4506
91104507,91104507,4-May-97,1742445645,4507
91104508,91104508,5-May-97,1742445646,4508
91104509,91104509,6-May-97,1742445647,4509
91104510,91104510,7-May-97,1742445648,4510
91104511,91104511,8-May-97,1742445649,4511
91104512,91104512,9-May-97,1742445650,4512
91104513,91104513,10-May-97,1742445651,4513
91104514,91104514,11-May-97,1742445652,4514
91104515,91104515,12-May-97,1742445653,4515
91104516,91104516,13-May-97,1742445654,4516
91104517,91104517,14-May-97,1742445655,4517
91104518,91104518,15-May-97,1742445656,4518
91104519,91104519,16-May-97,1742445657,4519
91104520,91104520,17-May-97,1742445658,4520
91104521,91104521,18-May-97,1742445659,4521
91104522,91104522,19-May-97,1742445660,4522
91104523,91104523,20-May-97,1742445661,4523
91104524,91104524,21-May-97,1742445662,4524
91104525,91104525,22-May-97,1742445663,4525
91104526,91104526,23-May-97,1742445664,4526
91104527,91104527,24-May-97,1742445665,4527
91104528,91104528,25-May-97,1742445666,4528
91104529,91104529,26-May-97,1742445667,4529
91104530,91104530,27-May-97,1742445668,4530
91104531,91104531,28-May-97,1742445669,4531
91104532,91104532,29-May-97,1742445670,4532
91104533,91104533,30-May-97,1742445671,4533
91104534,91104534,31-May-97,1742445672,4534
91104535,91104535,1-Jun-97,1742445673,4535
91104536,91104536,2-Jun-97,1742445674,4536
91104537,91104537,3-Jun-97,1742445675,4537
91104538,91104538,4-Jun-97,1742445676,4538
91104539,91104539,5-Jun-97,1742445677,4539
91104540,91104540,6-Jun-97,1742445678,4540
91104541,91104541,7-Jun-97,1742445679,4541
91104542,91104542,8-Jun-97,1742445680,4542
91104543,91104543,9-Jun-97,1742445681,4543
91104544,91104544,10-Jun-97,1742445682,4544
91104545,91104545,11-Jun-97,1742445683,4545
91104546,91104546,12-Jun-97,1742445684,4546
91104547,91104547,13-Jun-97,1742445685,4547
91104548,91104548,14-Jun-97,1742445686,4548
91104549,91104549,15-Jun-97,1742445687,4549
91104550,91104550,16-Jun-97,1742445688,4550
91104551,91104551,17-Jun-97,1742445689,4551
91104552,91104552,18-Jun-97,1742445690,4552
91104553,91104553,19-Jun-97,1742445691,4553
91104554,91104554,20-Jun-97,1742445692,4554
91104555,91104555,21-Jun-97,1742445693,4555
91104556,91104556,22-Jun-97,1742445694,4556
91104557,91104557,23-Jun-97,1742445695,4557
91104558,91104558,24-Jun-97,1742445696,4558
91104559,91104559,25-Jun-97,1742445697,4559
91104560,91104560,26-Jun-97,1742445698,4560
91104561,91104561,27-Jun-97,1742445699,4561
91104562,91104562,28-Jun-97,1742445700,4562
91104563,91104563,29-Jun-97,1742445701,4563
91104564,91104564,30-Jun-97,1742445702,4564
91104565,91104565,1-Jul-97,1742445703,4565
91104566,91104566,2-Jul-97,1742445704,4566
91104567,91104567,3-Jul-97,1742445705,4567
91104568,91104568,4-Jul-97,1742445706,4568
91104569,91104569,5-Jul-97,1742445707,4569
91104570,91104570,6-Jul-97,1742445708,4570
91104571,91104571,7-Jul-97,1742445709,4571
91104572,91104572,8-Jul-97,1742445710,4572
91104573,91104573,9-Jul-97,1742445711,4573
91104574,91104574,10-Jul-97,1742445712,4574
91104575,91104575,11-Jul-97,1742445713,4575
91104576,91104576,12-Jul-97,1742445714,4576
91104577,91104577,13-Jul-97,1742445715,4577
91104578,91104578,14-Jul-97,1742445716,4578
91104579,91104579,15-Jul-97,1742445717,4579
91104580,91104580,16-Jul-97,1742445718,4580
91104581,91104581,17-Jul-97,1742445719,4581
91104582,91104582,18-Jul-97,1742445720,4582
91104583,91104583,19-Jul-97,1742445721,4583
91104584,91104584,20-Jul-97,1742445722,4584
91104585,91104585,21-Jul-97,1742445723,4585
91104586,91104586,22-Jul-97,1742445724,4586
91104587,91104587,23-Jul-97,1742445725,4587
91104588,91104588,24-Jul-97,1742445726,4588
91104589,91104589,25-Jul-97,1742445727,4589
91104590,91104590,26-Jul-97,1742445728,4590
91104591,91104591,27-Jul-97,1742445729,4591
91104592,91104592,28-Jul-97,1742445730,4592
91104593,91104593,29-Jul-97,1742445731,4593
91104594,91104594,30-Jul-97,1742445732,4594
91104595,91104595,31-Jul-97,1742445733,4595
91104596,91104596,1-Aug-97,1742445734,4596
91104597,91104597,2-Aug-97,1742445735,4597
91104598,91104598,3-Aug-97,1742445736,4598
91104599,91104599,4-Aug-97,1742445737,4599
91104600,91104600,5-Aug-97,1742445738,4600
91104601,91104601,6-Aug-97,1742445739,4601
91104602,91104602,7-Aug-97,1742445740,4602
91104603,91104603,8-Aug-97,1742445741,4603
91104604,91104604,9-Aug-97,1742445742,4604
91104605,91104605,10-Aug-97,1742445743,4605
91104606,91104606,11-Aug-97,1742445744,4606
91104607,91104607,12-Aug-97,1742445745,4607
91104608,91104608,13-Aug-97,1742445746,4608
91104609,91104609,14-Aug-97,1742445747,4609
91104610,91104610,15-Aug-97,1742445748,4610
91104611,91104611,16-Aug-97,1742445749,4611
91104612,91104612,17-Aug-97,1742445750,4612
91104613,91104613,18-Aug-97,1742445751,4613
91104614,91104614,19-Aug-97,1742445752,4614
91104615,91104615,20-Aug-97,1742445753,4615
91104616,91104616,21-Aug-97,1742445754,4616
91104617,91104617,22-Aug-97,1742445755,4617
91104618,91104618,23-Aug-97,1742445756,4618
91104619,91104619,24-Aug-97,1742445757,4619
91104620,91104620,25-Aug-97,1742445758,4620
91104621,91104621,26-Aug-97,1742445759,4621
91104622,91104622,27-Aug-97,1742445760,4622
91104623,91104623,28-Aug-97,1742445761,4623
91104624,91104624,29-Aug-97,1742445762,4624
91104625,91104625,30-Aug-97,1742445763,4625
91104626,91104626,31-Aug-97,1742445764,4626
91104627,91104627,1-Sep-97,1742445765,4627
91104628,91104628,2-Sep-97,1742445766,4628
91104629,91104629,3-Sep-97,1742445767,4629
91104630,91104630,4-Sep-97,1742445768,4630
91104631,91104631,5-Sep-97,1742445769,4631
91104632,91104632,6-Sep-97,1742445770,4632
91104633,91104633,7-Sep-97,1742445771,4633
91104634,91104634,8-Sep-97,1742445772,4634
91104635,91104635,9-Sep-97,1742445773,4635
91104636,91104636,10-Sep-97,1742445774,4636
91104637,91104637,11-Sep-97,1742445775,4637
91104638,91104638,12-Sep-97,1742445776,4638
91104639,91104639,13-Sep-97,1742445777,4639
91104640,91104640,14-Sep-97,1742445778,4640
91104641,91104641,15-Sep-97,1742445779,4641
91104642,91104642,16-Sep-97,1742445780,4642
91104643,91104643,17-Sep-97,1742445781,4643
91104644,91104644,18-Sep-97,1742445782,4644
91104645,91104645,19-Sep-97,1742445783,4645
91104646,91104646,20-Sep-97,1742445784,4646
91104647,91104647,21-Sep-97,1742445785,4647
91104648,91104648,22-Sep-97,1742445786,4648
91104649,91104649,23-Sep-97,1742445787,4649
91104650,91104650,24-Sep-97,1742445788,4650
91104651,91104651,25-Sep-97,1742445789,4651
91104652,91104652,26-Sep-97,1742445790,4652
91104653,91104653,27-Sep-97,1742445791,4653
91104654,91104654,28-Sep-97,1742445792,4654
91104655,91104655,29-Sep-97,1742445793,4655
91104656,91104656,30-Sep-97,1742445794,4656
91104657,91104657,1-Oct-97,1742445795,4657
91104658,91104658,2-Oct-97,1742445796,4658
91104659,91104659,3-Oct-97,1742445797,4659
91104660,91104660,4-Oct-97,1742445798,4660
91104661,91104661,5-Oct-97,1742445799,4661
91104662,91104662,6-Oct-97,1742445800,4662
91104663,91104663,7-Oct-97,1742445801,4663
91104664,91104664,8-Oct-97,1742445802,4664
91104665,91104665,9-Oct-97,1742445803,4665
91104666,91104666,10-Oct-97,1742445804,4666
91104667,91104667,11-Oct-97,1742445805,4667
91104668,91104668,12-Oct-97,1742445806,4668
91104669,91104669,13-Oct-97,1742445807,4669
91104670,91104670,14-Oct-97,1742445808,4670
91104671,91104671,15-Oct-97,1742445809,4671
91104672,91104672,16-Oct-97,1742445810,4672
91104673,91104673,17-Oct-97,1742445811,4673
91104674,91104674,18-Oct-97,1742445812,4674
91104675,91104675,19-Oct-97,1742445813,4675
91104676,91104676,20-Oct-97,1742445814,4676
91104677,91104677,21-Oct-97,1742445815,4677
91104678,91104678,22-Oct-97,1742445816,4678
91104679,91104679,23-Oct-97,1742445817,4679
91104680,91104680,24-Oct-97,1742445818,4680
91104681,91104681,25-Oct-97,1742445819,4681
91104682,91104682,26-Oct-97,1742445820,4682
91104683,91104683,27-Oct-97,1742445821,4683
91104684,91104684,28-Oct-97,1742445822,4684
91104685,91104685,29-Oct-97,1742445823,4685
91104686,91104686,30-Oct-97,1742445824,4686
91104687,91104687,31-Oct-97,1742445825,4687
91104688,91104688,1-Nov-97,1742445826,4688
91104689,91104689,2-Nov-97,1742445827,4689
91104690,91104690,3-Nov-97,1742445828,4690
91104691,91104691,4-Nov-97,1742445829,4691
91104692,91104692,5-Nov-97,1742445830,4692
91104693,91104693,6-Nov-97,1742445831,4693
91104694,91104694,7-Nov-97,1742445832,4694
91104695,91104695,8-Nov-97,1742445833,4695
91104696,91104696,9-Nov-97,1742445834,4696
91104697,91104697,10-Nov-97,1742445835,4697
91104698,91104698,11-Nov-97,1742445836,4698
91104699,91104699,12-Nov-97,1742445837,4699
91104700,91104700,13-Nov-97,1742445838,4700
91104701,91104701,14-Nov-97,1742445839,4701
91104702,91104702,15-Nov-97,1742445840,4702
91104703,91104703,16-Nov-97,1742445841,4703
91104704,91104704,17-Nov-97,1742445842,4704
91104705,91104705,18-Nov-97,1742445843,4705
91104706,91104706,19-Nov-97,1742445844,4706
91104707,91104707,20-Nov-97,1742445845,4707
91104708,91104708,21-Nov-97,1742445846,4708
91104709,91104709,22-Nov-97,1742445847,4709
91104710,91104710,23-Nov-97,1742445848,4710
91104711,91104711,24-Nov-97,1742445849,4711
91104712,91104712,25-Nov-97,1742445850,4712
91104713,91104713,26-Nov-97,1742445851,4713
91104714,91104714,27-Nov-97,1742445852,4714
91104715,91104715,28-Nov-97,1742445853,4715
91104716,91104716,29-Nov-97,1742445854,4716
91104717,91104717,30-Nov-97,1742445855,4717
91104718,91104718,1-Dec-97,1742445856,4718
91104719,91104719,2-Dec-97,1742445857,4719
91104720,91104720,3-Dec-97,1742445858,4720
91104721,91104721,4-Dec-97,1742445859,4721
91104722,91104722,5-Dec-97,1742445860,4722
91104723,91104723,6-Dec-97,1742445861,4723
91104724,91104724,7-Dec-97,1742445862,4724
91104725,91104725,8-Dec-97,1742445863,4725
91104726,91104726,9-Dec-97,1742445864,4726
91104727,91104727,10-Dec-97,1742445865,4727
91104728,91104728,11-Dec-97,1742445866,4728
91104729,91104729,12-Dec-97,1742445867,4729
91104730,91104730,13-Dec-97,1742445868,4730
91104731,91104731,14-Dec-97,1742445869,4731
91104732,91104732,15-Dec-97,1742445870,4732
91104733,91104733,16-Dec-97,1742445871,4733
91104734,91104734,17-Dec-97,1742445872,4734
91104735,91104735,18-Dec-97,1742445873,4735
91104736,91104736,19-Dec-97,1742445874,4736
91104737,91104737,20-Dec-97,1742445875,4737
91104738,91104738,21-Dec-97,1742445876,4738
91104739,91104739,22-Dec-97,1742445877,4739
91104740,91104740,23-Dec-97,1742445878,4740
91104741,91104741,24-Dec-97,1742445879,4741
91104742,91104742,25-Dec-97,1742445880,4742
91104743,91104743,26-Dec-97,1742445881,4743
91104744,91104744,27-Dec-97,1742445882,4744
91104745,91104745,28-Dec-97,1742445883,4745
91104746,91104746,29-Dec-97,1742445884,4746
91104747,91104747,30-Dec-97,1742445885,4747
91104748,91104748,31-Dec-97,1742445886,4748
91104749,91104749,1-Jan-98,1742445887,4749
91104750,91104750,2-Jan-98,1742445888,4750
